Date,Count,Delta
2024/04/08,923797,1506
2024/04/09,926389,2592
2024/04/10,929262,2873
2024/04/11,931788,2526
2024/04/12,934029,2241
2024/04/13,936237,2208
2024/04/14,937797,1560
2024/04/15,939307,1510
2024/04/16,941388,2081
2024/04/17,943566,2178
2024/04/18,945860,2294
2024/04/19,948017,2157
2024/04/20,950323,2306
2024/04/21,951966,1643
2024/04/22,953771,1805
2024/04/23,956321,2550
2024/04/24,958627,2306
2024/04/25,960879,2252
2024/04/26,963443,2564
2024/04/27,965530,2087
2024/04/28,967049,1519
2024/04/29,968859,1810
2024/04/30,971186,2327
2024/05/01,973321,2135
2024/05/02,975364,2043
2024/05/03,977356,1992
2024/05/04,979285,1929
2024/05/05,980976,1691
2024/05/06,982880,1904
2024/05/07,985352,2472
2024/05/08,988723,3371
2024/05/09,991353,2630
2024/05/10,993732,2379
2024/05/11,995947,2215
2024/05/12,997527,1580
2024/05/13,999577,2050
2024/05/14,1002286,2709
2024/05/15,1005129,2843
2024/05/16,1007612,2483
2024/05/17,1009944,2332
2024/05/18,1012023,2079
2024/05/19,1013625,1602
2024/05/20,1015453,1828
2024/05/21,1017565,2112
2024/05/22,1020332,2767
2024/05/23,1023185,2853
2024/05/24,1025813,2628
2024/05/25,1028339,2526
2024/05/26,1030095,1756
2024/05/27,1031974,1879
2024/05/28,1034560,2586
2024/05/29,1036889,2329
2024/05/30,1039615,2726
2024/05/31,1041995,2380
2024/06/01,1044296,2301
2024/06/02,1046213,1917
2024/06/03,1048525,2312
2024/06/04,1051486,2961
2024/06/05,1054603,3117
2024/06/06,1057354,2751
2024/06/07,1059995,2641
2024/06/08,1065332,5337
2024/06/09,1072233,6901
2024/06/10,1079472,7239
2024/06/11,1085015,5543
2024/06/12,1091054,6039
2024/06/13,1096792,5738
2024/06/14,1102412,5620
2024/06/15,1105309,2897
2024/06/16,1106985,1676
2024/06/17,1108867,1882
2024/06/18,1111264,2397
2024/06/19,1114034,2770
2024/06/20,1116506,2472
2024/06/21,1118512,2006
2024/06/22,1120647,2135
2024/06/23,1122055,1408
2024/06/24,1123602,1547
2024/06/25,1125673,2071
2024/06/26,1128174,2501
2024/06/27,1130403,2229
2024/06/28,1132711,2308
2024/06/29,1134754,2043
2024/06/30,1136079,1325
2024/07/01,1137892,1813
2024/07/02,1140357,2465
2024/07/03,1142548,2191
2024/07/04,1144668,2120
2024/07/05,1146820,2152
2024/07/06,1148613,1793
2024/07/07,1149985,1372
2024/07/08,1151378,1393
2024/07/09,1153606,2228
2024/07/10,1155648,2042
2024/07/11,1157789,2141
2024/07/12,1159834,2045
2024/07/13,1161283,1449
2024/07/14,1162580,1297
2024/07/15,1164122,1542
2024/07/16,1166029,1907
2024/07/17,1167935,1906
2024/07/18,1169408,1473
2024/07/19,1171100,1692
2024/07/20,1172391,1291
2024/07/21,1173340,949
2024/07/22,1174324,984
2024/07/23,1175561,1237
2024/07/24,1176834,1273
2024/07/25,1178183,1349
2024/07/26,1179300,1117
2024/07/27,1180473,1173
2024/07/28,1181237,764
2024/07/29,1182045,808
2024/07/30,1183268,1223
2024/07/31,1184824,1556
2024/08/01,1186670,1846
2024/08/02,1189185,2515
2024/08/03,1191247,2062
2024/08/04,1192933,1686
2024/08/05,1194682,1749
2024/08/06,1197088,2406
2024/08/07,1199426,2338
2024/08/08,1202061,2635
2024/08/09,1204548,2487
2024/08/10,1207245,2697
2024/08/11,1209502,2257
2024/08/12,1212024,2522
2024/08/13,1214762,2738
2024/08/14,1217534,2772
2024/08/15,1220580,3046
2024/08/16,1223135,2555
2024/08/17,1225662,2527
2024/08/18,1227828,2166
2024/08/19,1230053,2225
2024/08/20,1231909,1856
2024/08/21,1233728,1819
2024/08/22,1235645,1917
2024/08/23,1237985,2340
2024/08/24,1240144,2159
2024/08/25,1241477,1333
2024/08/26,1242792,1315
2024/08/27,1244489,1697
2024/08/28,1246319,1830
2024/08/29,1248148,1829
2024/08/30,1249997,1849
2024/08/31,1251805,1808
2024/09/01,1253040,1235
2024/09/02,1254361,1321
2024/09/03,1255992,1631
2024/09/04,1257255,1263
2024/09/05,1258047,792
2024/09/06,1258765,718
2024/09/07,1259370,605
2024/09/08,1259772,402
2024/09/09,1260207,435
2024/09/10,1260775,568
2024/09/11,1261370,595
2024/09/12,1261983,613
2024/09/13,1262577,594
2024/09/14,1263113,536
2024/09/15,1263505,392
2024/09/16,1263898,393
2024/09/17,1264525,627
2024/09/18,1265108,583
2024/09/19,1265701,593
2024/09/20,1266325,624
2024/09/21,1266898,573
2024/09/22,1267307,409
2024/09/23,1267732,425
2024/09/24,1268270,538
2024/09/25,1268921,651
2024/09/26,1269600,679
2024/09/27,1270267,667
2024/09/28,1270899,632
2024/09/29,1271298,399
2024/09/30,1271740,442
2024/10/01,1272443,703
2024/10/02,1273040,597
2024/10/03,1273596,556
2024/10/04,1274178,582
2024/10/05,1274681,503
2024/10/06,1275064,383
2024/10/07,1275529,465
2024/10/08,1276310,781
2024/10/09,1277132,822
2024/10/10,1277929,797
2024/10/11,1278660,731
2024/10/12,1279303,643
2024/10/13,1279770,467
2024/10/14,1280325,555
2024/10/15,1281154,829
2024/10/16,1281952,798
2024/10/17,1282757,805
2024/10/18,1283657,900
2024/10/19,1284372,715
2024/10/20,1284865,493
2024/10/21,1285468,603
2024/10/22,1286337,869
2024/10/23,1287247,910
2024/10/24,1288166,919
2024/10/25,1289127,961
2024/10/26,1289999,872
2024/10/27,1290539,540
2024/10/28,1291182,643
2024/10/29,1291918,736
2024/10/31,1293592,1674
2024/11/01,1294233,641
2024/11/02,1294687,454
2024/11/03,1295122,435
2024/11/04,1295611,489
2024/11/05,1296334,723
2024/11/06,1297242,908
2024/11/07,1298118,876
2024/11/08,1299168,1050
2024/11/09,1300009,841
2024/11/10,1300587,578
2024/11/11,1301147,560
2024/11/12,1301942,795
2024/11/13,1302827,885
2024/11/14,1303663,836
2024/11/15,1304522,859
2024/11/16,1305306,784
2024/11/17,1305799,493
2024/11/18,1306329,530
2024/11/19,1307036,707
2024/11/20,1307720,684
2024/11/21,1308382,662
2024/11/22,1309063,681
2024/11/23,1309774,711
2024/11/24,1310283,509
2024/11/25,1310893,610
2024/11/26,1311609,716
2024/11/27,1312360,751
2024/11/28,1313112,752
2024/11/29,1313885,773
2024/11/30,1314612,727
2024/12/01,1315229,617
2024/12/02,1315911,682
2024/12/03,1316780,869
2024/12/04,1317620,840
2024/12/05,1318422,802
2024/12/06,1319328,906
2024/12/07,1320975,1647
2024/12/08,1322954,1979
2024/12/09,1324952,1998
2024/12/10,1326426,1474
2024/12/11,1327381,955
2024/12/12,1328765,1384
2024/12/13,1331488,2723
2024/12/14,1334236,2748
2024/12/15,1337477,3241
2024/12/16,1339803,2326
2024/12/17,1342019,2216
2024/12/18,1343826,1807
2024/12/19,1345410,1584
2024/12/20,1346779,1369
2024/12/21,1348629,1850
2024/12/22,1349794,1165
2024/12/23,1351242,1448
2024/12/24,1352757,1515
2024/12/25,1354599,1842
2024/12/26,1355804,1205
2024/12/27,1357171,1367
2024/12/28,1358950,1779
2024/12/29,1360496,1546
2024/12/30,1361846,1350
2024/12/31,1363586,1740
2025/01/01,1364911,1325
2025/01/02,1365967,1056
2025/01/03,1367629,1662
2025/01/04,1369046,1417
2025/01/05,1370291,1245
2025/01/06,1371737,1446
2025/01/07,1373385,1648
2025/01/08,1374354,969
2025/01/09,1376207,1853
2025/01/10,1377893,1686
2025/01/11,1379501,1608
2025/01/12,1381167,1666
2025/01/13,1382579,1412
2025/01/14,1384599,2020
2025/01/15,1386570,1971
2025/01/16,1388467,1897
2025/01/17,1390205,1738
2025/01/18,1392086,1881
2025/01/19,1393735,1649
2025/01/20,1395481,1746
2025/01/21,1397172,1691
2025/01/22,1399050,1878
2025/01/23,1400776,1726
2025/01/24,1402734,1958
2025/01/25,1404565,1831
2025/01/26,1406119,1554
2025/01/27,1407675,1556
2025/01/28,1409464,1789
2025/01/29,1411546,2082
2025/01/30,1413536,1990
2025/01/31,1415282,1746
2025/02/01,1416912,1630
2025/02/02,1418722,1810
2025/02/03,1420536,1814
2025/02/04,1422811,2275
2025/02/05,1424371,1560
2025/02/06,1425925,1554
2025/02/07,1427902,1977
2025/02/08,1429768,1866
2025/02/09,1430453,685
2025/02/10,1431351,898
2025/02/11,1432639,1288
2025/02/12,1433716,1077
2025/02/13,1434883,1167
2025/02/14,1436491,1608
2025/02/15,1438627,2136
2025/02/16,1440480,1853
2025/02/17,1441414,934
2025/02/18,1444005,2591
2025/02/19,1446362,2357
2025/02/20,1448169,1807
2025/02/21,1451777,3608
2025/02/22,1452378,601
2025/02/23,1454153,1775
2025/02/24,1456035,1882
2025/02/25,1457601,1566
2025/02/26,1459248,1647
2025/02/27,1461064,1816
2025/02/28,1462537,1473
2025/03/01,1464036,1499
2025/03/02,1465751,1715
2025/03/03,1467349,1598
2025/03/04,1468506,1157
2025/03/05,1469570,1064
2025/03/06,1470822,1252
2025/03/07,1472053,1231
2025/03/08,1473118,1065
2025/03/09,1474002,884
2025/03/10,1474940,938
2025/03/11,1476109,1169
2025/03/12,1477298,1189
2025/03/13,1478465,1167
2025/03/14,1479652,1187
2025/03/15,1480689,1037
2025/03/16,1481593,904
2025/03/17,1482629,1036
2025/03/18,1483710,1081
2025/03/19,1484948,1238
2025/03/20,1486249,1301
2025/03/21,1487516,1267
2025/03/22,1488633,1117
2025/03/23,1489622,989
2025/03/24,1490679,1057
2025/03/25,1491991,1312
2025/03/26,1493292,1301
2025/03/27,1494375,1083
2025/03/28,1495550,1175
2025/03/29,1496542,992
2025/03/30,1497332,790
2025/03/31,1498203,871
2025/04/01,1499314,1111
2025/04/02,1500351,1037
2025/04/03,1501336,985
2025/04/04,1502338,1002
2025/04/05,1503390,1052
