Date,Count,Delta
2022/05/07,4553693,1281
2022/05/08,4554722,1029
2022/05/09,4556015,1293
2022/05/10,4557577,1562
2022/05/11,4559247,1670
2022/05/12,4563480,4233
2022/05/13,4588407,24927
2022/05/14,4613345,24938
2022/05/15,4639062,25717
2022/05/16,4665005,25943
2022/05/17,4690313,25308
2022/05/18,4715651,25338
2022/05/19,4741134,25483
2022/05/20,4766238,25104
2022/05/21,4791128,24890
2022/05/22,4815845,24717
2022/05/23,4841343,25498
2022/05/24,4866908,25565
2022/05/25,4892393,25485
2022/05/26,4917937,25544
2022/05/27,4943475,25538
2022/05/28,4968462,24987
2022/05/29,4993457,24995
2022/05/30,5018854,25397
2022/05/31,5044311,25457
2022/06/01,5070023,25712
2022/06/02,5095097,25074
2022/06/03,5119934,24837
2022/06/04,5144873,24939
2022/06/05,5169113,24240
2022/06/06,5193843,24730
2022/06/07,5219070,25227
2022/06/08,5242747,23677
2022/06/09,5267715,24968
2022/06/10,5292522,24807
2022/06/11,5317223,24701
2022/06/12,5342014,24791
2022/06/13,5366620,24606
2022/06/14,5391761,25141
2022/06/15,5417041,25280
2022/06/16,5442094,25053
2022/06/17,5466807,24713
2022/06/18,5502857,36050
2022/06/19,5538380,35523
2022/06/20,5574679,36299
2022/06/21,5611148,36469
2022/06/22,5645604,34456
2022/06/23,5680710,35106
2022/06/24,5715642,34932
2022/06/25,5751281,35639
2022/06/26,5787260,35979
2022/06/27,5823450,36190
2022/06/28,5859595,36145
2022/06/29,5896032,36437
2022/06/30,5932711,36679
2022/07/01,5969810,37099
2022/07/02,6006737,36927
2022/07/03,6043145,36408
2022/07/04,6079863,36718
2022/07/05,6116476,36613
2022/07/06,6145920,29444
2022/07/07,6178101,32181
2022/07/08,6213803,35702
2022/07/09,6249604,35801
2022/07/10,6286073,36469
2022/07/11,6322627,36554
2022/07/12,6355109,32482
2022/07/13,6388911,33802
2022/07/14,6425209,36298
2022/07/15,6460948,35739
2022/07/16,6497596,36648
2022/07/17,6534160,36564
2022/07/18,6570134,35974
2022/07/19,6607252,37118
2022/07/20,6644298,37046
2022/07/21,6674478,30180
2022/07/22,6706558,32080
2022/07/23,6741697,35139
2022/07/24,6775613,33916
2022/07/25,6810800,35187
2022/07/26,6845158,34358
2022/07/27,6881380,36222
2022/07/28,6918661,37281
2022/07/29,6952639,33978
2022/07/30,6989028,36389
2022/07/31,7024398,35370
2022/08/01,7060335,35937
2022/08/02,7097033,36698
2022/08/03,7113732,16699
2022/08/04,7133044,19312
2022/08/05,7152625,19581
2022/08/06,7171916,19291
2022/08/07,7191015,19099
2022/08/08,7210381,19366
2022/08/09,7229435,19054
2022/08/10,7249264,19829
2022/08/11,7268846,19582
2022/08/12,7288340,19494
2022/08/13,7307805,19465
2022/08/14,7326950,19145
2022/08/15,7346122,19172
2022/08/16,7359279,13157
2022/08/17,7376517,17238
2022/08/18,7396141,19624
2022/08/19,7415681,19540
2022/08/20,7434992,19311
2022/08/21,7454007,19015
2022/08/22,7473039,19032
2022/08/23,7492515,19476
2022/08/24,7511793,19278
